 348,900
 384,282
 362,127
 399,140
 359,858
 348,087
 394,675
 355,229
 363,135
 379,785
 368,487
 366,622
 363,310
 398,018
 385,368
 336,939
 383,671
 390,393
 395,246
 397,196
 398,289
 382,474
 328,333
 345,738
 384,197
 355,036
 356,583
 360,922
 404,540
 372,315
 432,505
 378,428
 328,842
 367,938
 336,190
 423,786
 350,336
 368,824
 378,504
 376,464
 388,025
 379,124
 359,358
 378,022
 381,952
 347,176
 371,471
 363,059
 384,610
 434,165
 356,764
 314,609
 357,319
 392,557
 387,766
 366,595
 384,881
 374,354
 376,849
 337,158
 347,333
 335,273
 370,913
 365,950
 335,582
 382,432
 393,173
 362,958
 390,569
 362,092
 394,733
 363,302
 384,547
 442,552
 381,324
 358,508
 365,803
 404,253
 387,608
 363,408
 370,653
 347,708
 379,294
 369,163
 360,473
 356,910
 357,903
 357,827
 374,230
 391,664
 364,809
 382,271
 365,680
 407,139
 362,409
 357,209
 390,990
 382,092
 360,381
 366,068
 374,496
 387,398
 367,837
 363,792
 375,575
 378,730
 400,416
 389,333
 372,821
 385,024
 383,947
 379,851
 368,183
 379,025
 398,847
 377,089
 373,661
 374,054
 351,294
 336,591
 398,307
 351,989
 340,452
 385,846
 369,368
 394,390
 379,709
 395,957
 362,879
 411,158
 377,194
 396,080
 367,077
 364,050
 425,988
 321,802
 347,560
 364,196
 362,915
 361,794
 364,946
 356,645
 392,160
 376,587
 412,460
 358,928
 333,231
 358,914
 367,941
 374,591
 367,700
 345,168
 339,052
 359,491
 353,612
 362,064
 364,334
 349,258
 367,692
 377,888
 367,076
 374,998
 366,048
 369,993
 361,844
 369,625
 372,744
 366,018
 332,469
 431,442
 365,260
 351,947
 358,645
 350,924
 377,445
 339,724
 344,178
 340,370
 360,399
 340,074
 361,963
 352,657
 340,887
 360,625
 363,423
 351,758
 358,829
 330,760
 349,896
 388,829
 352,410
 343,827
 327,892
 318,533
 306,802
 348,367
 367,468
 353,357
 354,119
 336,502
 355,333
 329,576
 316,750
 342,011
 364,601
 363,854
 347,759
 366,659
 359,979
 355,707
 303,286
 342,121
 305,169
 331,587
 348,949
 342,539
 318,765
