 157,638
 148,510
 132,089
 135,241
 131,458
 128,426
 152,896
 125,191
 111,252
 116,433
 170,671
 126,754
 144,195
 140,127
 136,215
 138,304
 129,330
 135,506
 144,455
 137,121
 150,228
 111,749
 117,410
 130,173
 141,052
 131,278
 138,833
 147,541
 164,672
 132,993
 178,983
 134,191
 100,716
 145,273
 145,200
 124,389
 136,409
 131,414
 117,609
 138,234
 131,500
 141,713
 134,235
 152,080
 124,061
 133,522
 128,053
 110,903
 145,834
 139,137
 136,010
 96,586
 130,558
 116,098
 170,016
 129,184
 159,758
 131,482
 156,641
 114,492
 119,207
 109,604
 136,779
 104,509
 150,054
 122,902
 134,190
 139,747
 142,235
 122,224
 148,584
 140,637
 151,505
 180,019
 145,552
 144,035
 127,573
 139,536
 117,156
 136,374
 159,730
 136,512
 111,027
 142,948
 120,605
 126,053
 118,854
 114,682
 122,074
 155,892
 128,491
 144,314
 124,992
 157,986
 148,482
 155,843
 164,502
 121,197
 114,778
 149,137
 137,085
 150,806
 127,696
 123,377
 122,599
 107,732
 152,356
 138,815
 133,226
 143,244
 109,126
 132,610
 132,411
 148,714
 124,027
 148,689
 147,446
 137,735
 112,791
 121,845
 141,235
 116,762
 116,148
 138,058
 155,714
 117,931
 128,372
 160,185
 103,350
 145,895
 111,111
 128,086
 101,814
 113,532
 140,791
 101,321
 116,430
 89,648
 146,803
 137,491
 152,385
 126,607
 132,358
 147,914
 130,266
 111,687
 138,418
 130,242
 141,180
 121,888
 114,725
 142,710
 142,055
 111,977
 119,751
 162,064
 124,466
 115,670
 145,300
 144,574
 138,677
 139,499
 128,637
 134,221
 160,205
 120,472
 131,237
 131,338
 120,454
 158,533
 130,853
 107,437
 133,249
 110,510
 143,311
 94,668
 95,571
 131,904
 117,527
 129,697
 135,202
 130,538
 128,053
 137,141
 138,028
 117,897
 103,942
 121,475
 125,320
 115,101
 155,413
 141,642
 116,422
 82,215
 85,776
 121,606
 141,799
 103,385
 111,793
 107,010
 142,498
 115,103
 118,388
 89,855
 126,371
 105,417
 103,248
 120,237
 116,561
 113,927
 95,913
 104,711
 129,198
 141,963
 123,826
 135,712
 137,333
 108,500
 133,464
 120,828
 114,496
 117,863
 129,414
 107,896
 114,073
 114,854
 106,951
 124,810
 87,428
 175,735
 120,895
 120,629
 90,171
 106,778
 104,485
 128,454
 106,429
 91,255
 113,813
 102,818
 128,808
 120,297
 121,430
 121,558
 141,623
 91,737
 90,944
 91,409
 135,152
 101,978
 91,238
 76,943
 115,981
 103,604
 59,596
 112,271
 106,378
 100,439
 94,130
 118,888
 110,192
 110,784
 116,718
 127,729
 85,398
 119,518
 123,966
 104,871
 104,257
 98,684
 71,208
 77,484
 122,887
 95,352
 105,196
 126,274
 83,349
 110,180
 88,657
 114,993
 120,167
 99,294
 90,338
 117,391
 84,814
 133,830
 112,463
 106,543
 106,346
 80,733
 107,596
 105,793
 115,962
 60,027
 93,130
 79,543
 128,750
 113,206
 106,878
 121,647
 124,803
 125,131
 95,364
 116,149
 127,308
 129,732
 105,797
 109,424
 96,314
 84,548
 93,105
 95,241
 115,348
 115,587
 86,695
 105,950
 106,317
 119,919
 99,927
 95,669
 94,635
 109,375
 82,798
 90,644
 122,479
 89,360
 115,738
 96,006
 77,847
 96,058
 105,523
 72,747
 86,385
 103,036
 100,693
 84,968
 96,988
 104,907
 110,544
 101,738
 117,519
 115,613
 84,364
 99,371
 81,827
 106,227
 83,831
 81,047
 97,914
 83,701
 105,588
 81,129
 119,032
 107,379
 93,961
 102,141
 115,446
 102,648
 56,346
 106,145
 108,076
 75,529
 76,621
 80,624
 98,116
 88,099
 115,545
 106,154
 93,427
 113,076
 92,676
 92,811
 94,867
 81,034
 102,132
 103,360
 83,682
 92,480
 75,363
 74,567
 97,714
 69,633
 136,139
 85,854
 106,163
 91,853
 126,413
 103,172
 99,759
 112,482
 102,392
 113,620
 76,191
 132,789
 95,327
 96,190
 107,124
 108,049
 95,902
 92,166
 102,392
 128,565
 100,123
 94,970
 100,384
 93,485
 112,081
 120,085
 123,644
 118,538
 94,307
 108,167
 127,428
 122,678
 104,555
 94,685
 106,556
 85,194
 91,541
 122,158
 88,631
 78,315
 118,757
 77,452
 54,582
 86,787
 115,877
 73,441
 75,037
 84,583
 103,511
 102,842
 118,447
 86,299
 37,743
 99,998
 71,139
 107,756
 102,559
 96,768
 54,310
 94,442
 99,805
 76,829
 88,891
 87,921
 104,006
 86,657
 103,100
 102,321
 57,681
 79,605
 99,603
 109,063
 83,293
 90,334
 87,772
 94,730
 128,695
 94,139
 87,389
 88,952
 84,297
 70,287
 80,989
 76,104
 106,436
 88,316
 102,554
 128,493
 115,432
 103,161
 122,706
 87,821
 103,148
 96,259
 101,546
 79,726
 71,245
 62,906
 88,705
 117,188
 106,447
 99,154
 96,023
 73,895
 119,273
 93,478
 89,935
 86,031
 109,050
 96,733
 118,318
 94,126
 89,158
 92,171
 92,536
 88,585
 109,230
 107,404
 111,904
 92,198
 96,466
 99,473
 99,974
 119,725
 100,280
 104,175
 134,884
 43,757
 103,229
 86,275
 90,065
 116,772
 93,235
 87,092
 110,330
 104,073
 111,246
 115,377
 112,875
 113,983
 95,166
 118,554
 77,770
 91,941
 112,677
 127,857
 133,637
 88,237
 96,838
 48,700
 98,299
 91,559
 118,717
 128,037
 93,980
 98,566
 72,370
 118,977
 105,655
 121,394
 74,664
 107,474
 102,372
 78,778
 99,345
 112,672
 72,011
 123,705
 105,741
 115,499
 81,825
 96,328
 111,317
 124,422
 85,287
 97,768
 64,380
 98,510
 99,630
 110,892
 91,870
 105,482
 113,582
 90,247
 122,711
 134,585
 90,509
 107,487
 91,604
 88,545
 101,327
 109,166
 103,737
 97,682
 99,614
 83,811
 105,063
 116,929
 116,488
 115,254
 113,963
 112,454
 98,584
 115,001
 98,250
 110,454
 102,149
 90,685
 85,439
 132,075
 101,001
 85,090
 95,444
 107,420
 93,941
 90,537
 145,451
 84,307
 93,574
 96,853
 98,497
 95,503
 116,346
 88,972
 103,602
 81,929
 90,528
 102,286
 102,918
 95,054
 108,125
 96,413
 42,496
 126,831
 116,113
 93,313
 99,029
 117,992
 133,586
 104,193
 85,336
 87,162
 104,460
 90,145
 133,647
 115,077
 96,825
