 393,002
 360,390
 334,139
 373,609
 364,638
 347,952
 339,927
 354,547
 354,262
 332,409
 371,356
 382,871
 380,378
 381,772
 396,155
 370,664
 365,513
 374,693
 347,325
 356,374
 355,555
 341,925
 375,166
 355,433
 374,505
 355,720
 384,027
 351,503
 358,257
 353,884
 405,063
 382,389
 349,460
 343,500
 333,324
 396,617
 314,429
 358,586
 346,693
 375,510
 355,941
 357,417
 335,466
 359,865
 337,580
 349,771
 353,040
 351,182
 382,291
 382,693
 386,120
 297,271
 358,003
 367,846
 359,778
 318,400
 408,502
 389,237
 356,233
 362,691
 344,467
 326,673
 319,442
 327,039
 359,750
 386,392
 386,211
 339,886
 372,411
 366,326
 361,830
 358,524
 389,054
 426,033
 357,978
 360,011
 364,030
 386,915
 394,846
 346,616
 370,245
 353,581
 358,132
 380,770
 320,470
 350,222
 352,580
 388,549
 340,235
 350,569
 355,117
 343,360
 380,017
 373,689
 363,093
 343,693
 365,460
 381,137
 347,685
 350,914
 325,755
 365,690
 322,100
 312,047
 349,225
 328,350
 363,417
 357,249
 336,641
 358,948
 334,660
 351,317
 395,355
 356,499
 374,136
 336,540
 374,345
 361,631
 326,583
 341,644
 322,259
 349,123
 351,786
 337,378
 354,487
 349,472
 333,153
 342,028
 334,618
 371,702
 307,154
 317,575
 313,421
 323,228
 353,763
 312,655
 341,417
 320,916
 332,196
 363,571
 338,324
 341,491
 346,423
 330,849
 368,088
 332,578
 327,907
 336,661
 317,016
 305,643
 329,882
 330,560
 325,264
 327,954
 311,697
 342,814
 309,313
 304,067
 350,900
 353,177
 325,981
 339,638
 332,872
 338,455
 341,229
 323,888
 291,508
 327,108
 293,286
 330,819
 318,976
 348,262
 299,801
 322,390
 332,527
 296,718
 335,577
 308,013
 319,031
 315,363
 302,572
 330,131
 300,065
 323,626
 333,797
 284,995
 323,195
 311,237
 329,554
 302,132
 293,019
 355,434
 322,841
 297,918
 303,664
 297,987
 324,462
 320,454
 315,481
 333,909
 325,433
 322,614
 299,138
 303,919
 300,295
 308,286
 321,682
 305,084
 332,537
 316,523
 258,368
 333,794
 314,318
 313,976
 291,470
 313,459
 305,796
 329,391
 313,942
 278,369
 294,428
 286,053
 285,316
 274,447
 340,699
 296,424
 317,193
 290,542
 278,009
 353,208
 281,985
 304,657
 269,556
 303,093
 278,136
 315,486
 343,705
 278,560
 295,929
 260,904
 291,810
 336,273
 298,630
 269,814
 311,724
 316,998
 275,790
 286,359
 310,169
 301,297
 256,424
 279,539
 284,171
 284,628
 276,937
 270,904
 270,745
 285,286
 256,040
 292,266
 270,735
 274,332
 260,059
 295,099
 287,721
 262,859
 277,410
 256,677
 262,343
 269,877
 299,199
 269,977
 266,501
 289,483
 300,692
 286,272
 271,200
 289,566
 221,621
 264,341
 239,204
 306,533
 248,971
 302,784
 266,930
 274,986
 303,590
 278,283
 255,421
 257,387
 254,213
 275,894
 256,845
 239,139
 256,678
 260,294
 273,183
 242,347
 245,576
 264,168
 256,402
 250,722
 244,712
 239,010
 278,295
 275,803
 288,186
 244,846
 252,489
 253,830
 244,092
 248,685
 268,792
 287,327
 223,755
 255,571
 268,499
 251,517
 244,633
 248,021
 263,644
 233,055
 275,291
 239,446
 264,181
 247,446
 218,119
 260,919
 261,328
 240,491
 244,768
 223,460
 279,970
 267,403
 218,365
 214,655
 249,613
 237,871
 208,283
 256,821
 236,829
 269,331
 223,882
 261,826
 232,267
 223,080
 248,198
 219,199
 257,639
 230,864
 223,533
 220,920
 239,162
 241,982
 238,121
 227,459
 250,321
 215,406
 184,668
 245,390
 241,859
 224,331
 230,338
 218,503
 249,648
 241,543
 253,970
 212,630
 256,975
 235,936
 246,393
 209,118
 221,278
 198,706
 233,457
 193,453
 243,134
 195,953
 202,866
 243,576
 261,808
 176,109
 243,162
 217,453
 249,504
 250,759
 213,502
 214,836
 225,624
 236,981
 209,415
 223,920
 199,052
 205,406
 219,826
 236,253
 240,361
 213,706
 246,616
 230,318
 233,172
 215,927
 232,814
 241,041
 205,768
 218,804
 243,953
 229,020
 241,863
 209,450
 208,429
 256,149
 253,020
 199,390
 245,711
 215,907
 229,963
 229,353
 249,900
 215,254
 241,529
 209,914
 218,407
 219,427
 227,141
 232,312
 242,288
 190,294
 223,293
